Graduate/professional standing,PSYCH 810,"
Clinical Supervision, Consulation,  Community Psychology I introduces students to supervision and consultation as unique practices. Students will increase their understanding of the purposes of clinical supervision and consultation, theoretical frameworks and models of supervision and consultation, the roles and relationships related to clinical supervision and consultation, and legal, ethical and multicultural issues associated with clinical supervision and consultation. Students will develop skills in building a working alliance with a supervisee; providing developmentally appropriate performance feedback; planning and communicating strategies to develop rapport and motivation to solve problems in clients; negotiation and mediation to reach consensus and move past barriers; understanding and appreciating the diverse cognitive, behavioral, and effective characteristics of supervisees; applying theoretical material to case presentations and related experiential activities. Enroll Info: None
",2,"CLINICAL SUPERVISION, CONSULTATION, & COMMUNITY PSYCHOLOGY I"
Consent of instructor,PSYCH 811,"
This course examines the theory and practice of Cognitive-Behavior Therapy (CBT). Students will examine the core issues of CBT from both theoretical and applied perspectives through case conceptualization exercises, role-plays, and application of CBT exercises to themselves. Enroll Info: None
",1,COGNITIVE BEHAVIOR THERAPY
Graduate/professional standing,PSYCH 812,"
Becoming competent in working with diverse populations in psychotherapy is a complex interaction of many dimensions that involve broad theoretical, conceptual, research, and practice issues. This course aims to build multicultural competencies by increasing students' knowledge of ethnic, race, gender, sexual identity, religious affiliation, and age differences that contribute to each individual course of therapy. Applied examples of this ""knowledge in practice"" will be presented throughout the course via video examples of expert therapists. This course focuses on the diversity characteristics of sexual identity, social class, age, and disability status. Enroll Info: None
",2,CULTURE & DIVERSITY IN CLINICAL PRACTICE II
Graduate/professional standing,PSYCH 813,"
The purpose of this course is to extend and deepen our discussion of a clinical psychologist's ethical and legal obligations. To this end, the course will review selected theories of moral philosophy, the American Psychological Association (APA) Ethical Principles and Codes of Conduct for Psychologists, other APA Standards and Guidelines and Wisconsin legal statutes governing the practice of psychology. This course is integrated with PRTC group case discussions. Students are encouraged to use this as a forum to discuss ethical and legal issues pertinent to their ongoing clinical cases. This course will focus on a more in depth examination of the ethical and legal responsibilities of psychotherapists; ethics in academic settings; liability and duties when supervising trainees; appropriate collegial and client relationships; forensic psychology; and the business of mental health including ethical marketing practices. Enroll Info: None
",2,ETHICAL AND LEGAL ISSUES IN CLINICAL PRACTICE II
Graduate/professional standing,PSYCH 814,"
Clinical Supervision, Consultation,  Community Psychology II continues the student's exploration of supervision and consultation begun in Clinical Supervision, Consultation,  Community Psychology I. Students will build upon the supervisory skills they are already practicing. This course is highly experiential and students must be actively engaged in the provision of psychotherapy services in order to participate. Students will be presenting material from therapy sessions with their own clients in both small and large group situations. Students will continue the peer supervision relationships that were assigned in the previous semester, both as the supervisor and the supervisee. Students will evaluate and provide feedback regarding their own and their peers' supervisory performance. Enroll Info: None
",2,"CLINICAL SUPERVISION, CONSULTATION, & COMMUNITY PSYCHOLOGY II"
Graduate/professional standing,PSYCH/​B M I/​COMP SCI  841,"
Studies the biological and computational basis of intelligence, by combining methods from cognitive science, artificial intelligence, machine learning, computational biology, and cognitive neuroscience. Requires ability to program. Enroll Info: None
",3,COMPUTATIONAL COGNITIVE SCIENCE
Graduate/professional standing,PSYCH/​ISY E  854,"
Enroll Info: None
",1-3,SPECIAL TOPICS IN ORGANIZATION DESIGN
Graduate/professional standing,PSYCH/​ISY E  859,"
Enroll Info: None
",1-3,SPECIAL TOPICS IN HUMAN FACTORS ENGINEERING
Graduate/professional standing,PSYCH/​ANTHRO  906,"
A detailed overview of field methods for behavioral ecologists, focusing specifically on behavioral and ecological sampling techniques. It addresses the challenging process of situating an empirical study within the context of theoretical paradigms. Enroll Info: None
",1-3,METHODS AND HYPOTHESIS-TESTING FOR BEHAVIORAL ECOLOGISTS
Graduate/professional standing,PSYCH 910,"
Enroll Info: None
",2-3,SEMINAR-PSYCHOMETRIC METHODS
Graduate/professional standing,PSYCH 913,"
Overview of the history of psychology and its relevance to current issues in the discipline. Enroll Info: None
",2-3,SEMINAR - HISTORY OF PSYCHOLOGY
Graduate/professional standing,PSYCH 916,"
Enroll Info: None
",2-3,SEMINAR IN MATHEMATICAL PSYCHOLOGY
Graduate/professional standing,PSYCH 918,"
Enroll Info: Grad st  prev cons inst
",1-3,SEMINAR-GENERAL PSYCHOLOGY
Graduate/professional standing,PSYCH 930,"
Enroll Info: None
",2-3,SEMINAR-SOCIAL PSYCHOLOGY
Graduate/professional standing,PSYCH/​ENTOM/​ZOOLOGY  950,"
Research methods in animal behavior studies in many disciplines. Enroll Info: None
",1,INTERDISCIPLINARY SEMINAR IN ANIMAL BEHAVIOR
Graduate/professional standing,PSYCH 954,"
Enroll Info: None
",2-3,SEMINAR-PHYSIOLOGICAL PSYCHOLOGY
Consent of instructor,PSYCH 990,"
Independent experimental, observational, or statistical investigation under the supervision of a staff member. Enroll Info: None
",1-12,RESEARCH
Graduate/professional standing,PSYCH/​COUN PSY/​ED PSYCH/​RP & SE  995,"
Registration for Ph.D. students who have successfully defended the dissertation and are in the process of completing the required predoctoral internship. Enroll Info: Successful dissertation defense
",0,PREDOCTORAL INTERNSHIP
Consent of instructor,RHAB MED 699,"
Enroll Info: None
",0-9,INDEPENDENT STUDY
Graduate/professional standing,RHAB MED 919,"
Individually arranged fourth year clinical clerkships. (Student must have Fourth Year Committee approval to count for fourth year credit.) Enroll Info: 4th yr Med st
",1-12,INDIVIDUALIZED FOURTH YEAR CLINICAL CLERKSHIP
Graduate/professional standing,RHAB MED 920,"
Enroll Info: 4th yr Med st
",2-12,REHABILITATION MEDICINE CLERKSHIP-CSC
Graduate/professional standing,RHAB MED 923,"
Clinical elective for fourth year medical students. Enroll Info: 4th yr Med st
",2-12,PHYSICAL MEDICINE AND REHABILITATION-MARSHFIELD
Sophomore standing and (ECON 101 or 111) or member of Business Exchange program,REAL EST/​A A E/​ECON/​URB R PL  306,"
Introductory survey course. Decision-making processes for the manufacture, marketing, management and financing of real estate space. Survey of institutional context, economics of urbanization, historical pattern and structure of city growth, and public policy issues regarding urban environment and business management. Enroll Info: None
",3,THE REAL ESTATE PROCESS
URB R PL/​A A E/​ECON/​REAL EST  306 or member of Business Exchange program,REAL EST 312,"
The basic principles of real estate law related to ownership rights, negotiations, brokering, transfers, condominium law, financing, income tax law, real estate property taxation, bankruptcy law, construction and development contracts, and residential and commercial leases, including both office and retail leases, and an overview of international legal systems. Enroll Info: None
",3,REAL ESTATE LAW
Sophomore standing or member of Business Exchange program,REAL EST 365,"
Exploration of subject areas possibly to be introduced into the business curriculum. Enroll Info: None
",1-3,CONTEMPORARY TOPICS
Consent of instructor,REAL EST 399,"
Individual work suited to the needs of undergraduate students. Enroll Info: None
",1-6,READING AND RESEARCH-URBAN LAND ECONOMICS
URB R PL/​A A E/​ECON/​REAL EST  306 or member of Business Exchange program,REAL EST 410,"
Fundamentals of real estate finance; sources of funds, alternative financing instruments, and mortgage securitization; analysis emphasizing cash flow projections, yield and risk for residential and commercial real estate; pricing of mortgage securities. Enroll Info: None
",3,REAL ESTATE FINANCE
URB R PL/​A A E/​ECON/​REAL EST  306 or member of Business Exchange program,REAL EST 415,"
Techniques of real estate valuation. Market analysis, legal and political analysis, and highest and best use analysis; in-depth exposure to the three approaches to valuation; market comparison, income, and cost; the role of valuation in real estate investment; government regulation of appraisers. Enroll Info: None
",3,VALUATION OF REAL ESTATE
(ECON 101 or 111) or member of Business Exchange program,REAL EST/​ECON/​URB R PL  420,"
Nature and structure of urban economies; location of economic activity; economic analysis in an urban framework; principles of urban economic development, housing, transportation, poverty and unemployment and municipal finance. Forecasting of economic activity using census and socioeconomic data. Enroll Info: None
",3,URBAN AND REGIONAL ECONOMICS
URB R PL/​A A E/​ECON/​REAL EST  306 or member of Business Exchange program,REAL EST/​INTL BUS  430,"
Analysis of international real estate and related transaction issues, especially in foreign countries which are visited as part of the course; survey of land use patterns and regulations, ownership rights, types of leases, transfer procedures, mortgage system, tax matters, currency risks, and geographical diversification issues. Enroll Info: None
",3,INTERNATIONAL REAL ESTATE
