to,level,credits,course_2,title_2,course_1,from_,gen_ed,title_1,specia
4652,,3.00,SOC EL,Sociology Elective,WGS 230,4672,ESB,Womens Div: Race/Clss/Clt (Es),"201, 7"
4652,,3.00,SOC EL,Sociology Elective,WGS 240,4672,"SBSCI, SOC",Contemporary Women's Issues,
4652,,1.00-3.00,SOC EL,Sociology Elective,WGS 250,4672,"SBSCI, SOC",Topics in Women's Studies,8
4652,,1.00,CACHSS EL,"College of Arts, Comm, Hum & Soc Sci Elective",WGS 255,4672,,Women in the Military,
4652,,1.00-3.00,CACHSS EL,"College of Arts, Comm, Hum & Soc Sci Elective",WGS 259,4672,,Girls and Women in Sport,8
4652,,3.00,CACHSS EL,"College of Arts, Comm, Hum & Soc Sci Elective",WGS 260,4672,,Womn-Wis & Midwst,
4652,,3.00,CACHSS EL,"College of Arts, Comm, Hum & Soc Sci Elective",WGS 270,4672,,Women & Friendship,
4684,,3.00,ANTHROPL EL,Anthropology Elective,ANT 100,4672,GS,Discover Our Past,
4684,L,3.00,ANTHROPL 218,Cultural Anthropology,ANT 101,4672,GS,Human Nature/Human Culture,
4684,,4.00,ANTHROPL EL,Anthropology Elective,ANT 102,4672,GL,Intro to Physical Anthropology,
4684,,3.00,ANTHROPL EL,Anthropology Elective,ANT 202,4672,GS,Contemporary Global Issues,
4684,,3.00,ANTHROPL EL,Anthropology Elective,ANT 205,4672,,No Amer Prehistory,
4684,,3.00,ANTHROPL EL,Anthropology Elective,ANT 221,4672,,Anth-Global Issues,
4684,U,3.00,ANTHROPL 334,Wo/Men Cross-Cultural,ANT 250,4672,GS,Women and Society,
4684,,3.00,ANTHROPL EL,Anthropology Elective,ANT 265,4672,,Ancient Egypt,
4684,,3.00,ANTHROPL EL,Anthropology Elective,ANT 275,4672,,Ancnt Brtn & Irlnd,
4684,,3.00,ANTHROPL EL,Anthropology Elective,ANT 285,4672,,Arch Mex & Ctrl Am,
4684,,3.00,ANTHROPL EL,Anthropology Elective,ANT 444,4672,,Comp Religion & Magic,
4652,L,2.00,COMST 232,Introduction to the Theater,THA 110,4672,"HUM,CRPRF",Theatre Apprec,
4652,E,2.00,COMST 232,Introduction to the Theater,THA 111,4672,"HUM,CRPRF",Theatre Apprec,
4652,,3.00,COMST EL,Communication Studies Elective,THA 211,4672,"HUM, CRPRF",Mvmt&Voice For Stg,
4652,I,2.00,COMST 338,Play Production,THA 212,4672,"HUM,CRPRF",Fund of Play Prod,6
4652,,3.00,COMST EL,Communication Studies Elective,THA 213,4672,"HUM, CRPRF",Stage Makeup,
4652,,3.00,COMST EL,Communication Studies Elective,THA 214,4672,"HUM, CRPRF",Rdgs in Drama I,
4652,,3.00,COMST EL,Communication Studies Elective,THA 215,4672,"HUM, CRPRF",Rdgs in Drama II,
4652,,3.00,COMST EL,Communication Studies Elective,THA 217,4672,"HUM, CRPRF",Thry-Tq Thtre Dsgn,
4652,I,2.00,COMST 336,Stagecraft and Scene Design,THA 218,4672,"HUM,CRPRF",Stagecraft,6
4652,,3.00,COMST EL,Communication Studies Elective,THA 219,4672,"CRPRF, HUM",Costume Crafts,
4652,,3.00,COMST EL,Communication Studies Elective,THA 220,4672,,Acting I:Fundmntls,
4652,,3.00,COMST EL,Communication Studies Elective,THA 221,4672,,Movement For Stage,
4652,,3.00,COMST EL,Communication Studies Elective,THA 222,4672,,Voice & Diction,
4652,L,3.00,COMST 338,Play Production,THA 230,4672,"HUM,CRPRF",Theatre Foundation,6
4652,L,3.00,COMST 336,Stagecraft and Scene Design,THA 231,4672,"HUM,CRPRF",Stagecraft,6
4652,,3.00,COMST EL,Communication Studies Elective,THA 232,4672,,Costume Crafts,
4652,,3.00,COMST EL,Communication Studies Elective,THA 240,4672,,Rendering For Theatre,
4652,,3.00,COMST EL,Communication Studies Elective,THA 241,4672,,Stage Makeup,
4652,,3.00,COMST EL,Communication Studies Elective,THA 250,4672,,Theatre Studies 1,
4652,,3.00,COMST EL,Communication Studies Elective,THA 251,4672,,Theatre Studies II,
4652,,1.00,COMST EL,Communication Studies Elective,THA 260,4672,,Partic-Arts Activ,
4652,,1.00,COMST EL,Communication Studies Elective,THA 261,4672,"HUM, CRPRF",Partic-Arts Actv,
4652,,3.00,THEA EL,Theatre Elective,THA 351,4672,GLP,World Theatre,
4684,,3.00,GEN EL,General Elective,ARC 100,4672,GS,Discovering Our Past,
4684,,3.00,GEN EL,General Elective,ARC 200,4672,GS,World Archaeology,
4684,,3.00,GEN EL,General Elective,ARC 203,4672,GS,Human Adaptations,
4684,,3.00,GEN EL,General Elective,ARC 204,4672,GS,Ancient Literate Civilizations,
4684,,3.00,GEN EL,General Elective,ARC 205,4672,GS,North American Archaeology,
4684,,3.00,GEN EL,General Elective,ARC 210,4672,,Midwest Archaeolgy,
4684,,3.00,GEN EL,General Elective,ARC 265,4672,GS,Ancient Egypt,
4684,,3.00,GEN EL,General Elective,ARC 275,4672,,Ancient Britain and Ireland,
4684,,3.00,GEN EL,General Elective,ARC 285,4672,,Archaeology of Mex & Ctrl Amer,
4684,,4.00,BIOLOGY EL,Biological Sciences Elective,BIO 100,4672,,Bio For the Informed Citizen,600
4684,L,4.00,BIOLOGY 120,Biological Foundations,BIO 101,4672,GL,Intro to Biol Scie,
4684,,3.00,BIOLOGY EL,Biological Sciences Elective,BIO 102,4672,GM,Contemporary Issues in Bio Sci,
4684,L,4.00,BIOLOGY 120,Biological Foundations,BIO 103,4672,GL,Intro Biology,
4684,,4.00,BIOLOGY EL,Biological Sciences Elective,BIO 105,4672,"GL, UCTA",General Biology,22
4684,,3.00,BIOLOGY EL,Biological Sciences Elective,BIO 106,4672,,Nature Study,
4684,L,4.00,BIOLOGY 120,Biological Foundations,BIO 201,4672,GL,Human Biology,
4684,L,4.00,BIOLOGY 141,Introductory Biology I,BIO 204,4672,GL,Plant Biology,
4684,,3.00,BIOLOGY EL,Biological Sciences Elective,BIO 205,4672,GM,Hmn Anat Physlg I,
4684,,3.00,BIOLOGY EL,Biological Sciences Elective,BIO 206,4672,GM,Hmn Anat Physlg II,
4684,L,4.00,BIOLOGY 142,Introductory Biology II,BIO 210,4672,GL,Animal Biology,
4684,,4.00,BIOLOGY EL,Biological Sciences Elective,BIO 211,4672,,Vertebrate Zoology,
4684,,4.00,BIOLOGY EL,Biological Sciences Elective,BIO 230,4672,,Microbiology,
4684,,4.00,BIOLOGY EL,Biological Sciences Elective,BIO 231,4672,,Bacteriology,
4684,,4.00,BIOLOGY EL,Biological Sciences Elective,BIO 303,4672,,Vertebrate Form & Function,
4684,L,3.00,BIOLOGY 251,Introduction to Genetics,BIO 306,4672,,Genetics,
4684,L,3.00,BIOLOGY 257,Introduction to Ecology,BIO 307,4672,,Ecology,
4684,U,4.00,BIOLOGY 341,Developmental Biology,BIO 308,4672,,Vertebrate Embryol,
4684,,3.00,BIOLOGY EL,Biological Sciences Elective,BIO 309,4672,,Entomology,
4684,,3.00,BIOLOGY EL,Biological Sciences Elective,BIO 311,4672,,Parasitology,
4684,U,4.00,BIOLOGY 361,Human Anatomy and Phys I,BIO 312,4672,,Human Anatomy & Physiology I,
4684,U,4.00,BIOLOGY 362,Human Anatomy & Phys II,BIO 313,4672,,Human Anatomy & Physiology II,
4684,,3.00,BIOLOGY EL,Biological Sciences Elective,BIO 315,4672,,Cell Biology,
4684,,3.00,BIOLOGY EL,Biological Sciences Elective,BIO 321,4672,,Ornithology,
4684,,3.00,BIOLOGY EL,Biological Sciences Elective,BIO 331,4672,,Radiation Biology,
4684,,3.00,BIOLOGY EL,Biological Sciences Elective,BIO 341,4672,,Limnology,
4684,U,3.00,BIOLOGY 420,Icthyology,BIO 344,4672,,Ichthyology,
4684,,3.00,BIOLOGY EL,Biological Sciences Elective,BIO 352,4672,,Mycology,
4684,U,4.00,BIOLOGY 412,Immunology,BIO 361,4672,,Immunology,
4684,U,3.00,BIOLOGY 446,Organic Evolution,BIO 431,4672,,Evolution,
4684,,1.00,BIOLOGY EL,Biological Sciences Elective,BIO 451,4672,,Seminar,
4684,,1.00,BIOLOGY EL,Biological Sciences Elective,BIO 453,4672,,Symposium in Biol,"263, 8"
4684,,1.00,BIOLOGY EL,Biological Sciences Elective,BIO 499,4672,,Independent Research,263
4684,,3.00,ECON EL,Economics Elective,BUS 230,4672,,Bus/Econ Research & Comm,
4684,,3.00,GEN EL,General Elective,BUS 240,4672,,Intro Internatl Bus,
4684,L,3.00,ACCOUNT 244,Intro to Financial Acct,ACC 221,4672,,Accounting Principles I,
4684,L,3.00,ACCOUNT 249,Intro to Managerial Acct,ACC 222,4672,,Accounting Principles II,
4684,,3.00,GEN EL,General Elective,ACC 235,4672,,Survey of Accnting,
4684,L,4.00,ACCOUNT 261,Intermediate Accounting I,ACC 321,4672,,Intermediate Accounting I,
4684,U,3.00,ARTSTDIO 311,Photo Exprssion,APH 202,4672,,Black and White Photography,
4684,L,4.00,ACCOUNT 341,Intermediate Accounting I,ACC 321,4672,,Intermediate Accounting I,
4684,,3.00,GEN EL,General Elective,ACC 322,4672,,Intermediate Accountng II,
4684,U,3.00,ACCOUNT 342,Cost Management I,ACC 325,4672,,Cost Accounting,
4684,,3.00,GEN EL,General Elective,ACC 327,4672,,Acct Inform Systms,
4684,,3.00,GEN EL,General Elective,ACC 330,4672,,Individual Income Taxation,
4684,,4.00,ASTRONMY EL,Astronomy Elective,AST 155,4672,GL,Solar System Astronomy,
4684,,4.00,ASTRONMY EL,Astronomy Elective,AST 156,4672,GL,Stars Galax & Univ,
4684,L,4.00,CHINESE 141,Beginning Chinese,CHI 101,4672,GH,Elementary Chinese I,
4684,L,4.00,CHINESE 142,Beginning Chinese,CHI 102,4672,GH,Elementary Chinese II,
4684,,4.00,FORNLANG EL,Foreign Languages General Elective,CHI 201,4672,GH,Intermediate Chinese I,
4684,,4.00,FORNLANG EL,Foreign Languages General Elective,CHI 202,4672,GH,Intermediate Chinese II,
4684,,3.00,GEN EL,General Elective,CEI 450,4672,,Cooperative Educ Internship,8
4684,L,4.00,CHEM 100,Everyday Chemistry (Gl),CHM 100,4672,GL,Contemporary Chemistry,
4684,L,4.00,CHEM 102,General Chemistry I,CHM 103,4672,"GL, UCTA",General Chemistry I,22
4684,L,4.00,CHEM 104,General Chemistry II,CHM 104,4672,GL,General Chemistry II,
4684,,5.00,CHEM EL,Chemistry Elective,CHM 300,4672,,Survey of Organic Chemistry,
4684,U,5.00,CHEM 352,Quantitative Analysis,CHM 301,4672,,Analytical Chemistry,
4684,L,3.00,CHEM 251,Organic Chemistry,CHM 303,4672,,Organic Chemistry Theory I,
4684,L,3.00,CHEM 252,Organic Chemistry,CHM 304,4672,,Organic Chemistry Theory II,
4684,L,2.00,CHEM 261,Organic Chemistry Lab,CHM 305,4672,,Organic Chem Lab,
4684,U,3.00,CHEM 370,Physical Chemistry,CHM 309,4672,,Physical Chemistry Theory I,
4684,U,3.00,CHEM 371,Physical Chemistry,CHM 310,4672,,Physical Chemistry Theory II,
4684,,2.00,CHEM EL,Chemistry Elective,CHM 313,4672,,Physical Chemistry Laboratory,
4684,,2.00,CHEM EL,Chemistry Elective,CHM 314,4672,,Adv Physical Chemistry Lab,
4684,U,4.00,CHEM 456,Metabolism and Signaling,CHM 325,4672,,Fundamental Biochemistry,
4684,,4.00,CHEM EL,Chemistry Elective,CHM 341,4672,,Instrumental Analy,
4684,,3.00,CHEM EL,Chemistry Elective,CHM 361,4672,,Radiochemistry,
4684,,1.00,CHEM EL,Chemistry Elective,CHM 420,4672,,Adv Topics in Chem,"263, 8"
4684,,3.00,CHEM EL,Chemistry Elective,CHM 431,4672,,Adv Inorganic Chemistry,
4684,,1.00,CIGENRL EL,Curriculum & Instruction General Elective,CI 110,4672,,Tutoring Principls,
4684,L,1.00,EDFNDPRC 210,Intro to Educ & Teaching,CI 211,4672,,Levl I Clincl Exp,
4684,L,1.00,EDFNDPRC 210,Intro to Educ & Teaching,CI 212,4672,,Lev I Clncl Ex Hed,
4684,L,2.00,EDUINDP 211,Intro to Early Childhd Educ,CI 213,4672,,Intr Erly Chd Educ,
4684,U,2.00,SECNDED 420,Meth Tch Physical Educatn,CI 225,4672,,Mth Tch El/Sc Pe-I,
4684,U,2.00,MUSED 323,Elem School Music Methods,CI 301,4672,,Methds Music-Elem/Middl Level,
4684,,1.00,CIFLD EL,Curriculum & Instruction Field Elective,CI 302,4672,,Clncl Exp II Elem,
4684,,4.00,CIGENRL EL,Curriculum & Instruction General Elective,CI 304,4672,,Context/Clsrm Practice,
4684,,1.00,SECNDED EL,Secondary Education Elective,CI 305,4672,,Clncl Exp II Mid/Secondary,
4684,U,2.00,ELEMMID 315,Methds Tch Art Elm/Mdl Sc,CI 313,4672,,Meth-Pract-Art-Elem Mdl Level,
4684,U,3.00,ELEMMID 422,Tch Lang Arts El/Mdl Grds,CI 334,4672,,Cur/Meth-Lang Arts,
4684,U,3.00,ELEMMID 324,Tch Science Elm/Mdl Schl,CI 335,4672,,Cur/Mth/El/Mdl/Sci,
4684,U,3.00,ELEMMID 363,Tchng Ss in Elem/Middle S,CI 336,4672,,Cur/Meth-Soc Stds,
4684,U,3.00,ELEMMID 425,Tchng Math Elm/Mdl Grades,CI 354,4672,,Curr/Mthd in Math,
4684,,3.00,CIGENRL EL,Curriculum & Instruction General Elective,CI 367,4672,,Teach 2nd Language,
4684,,1.00,CIGENRL EL,Curriculum & Instruction General Elective,CI 381,4672,,Envrmntl Educ Mtd,
4684,,3.00,SECNDED EL,Secondary Education Elective,CI 405,4672,,Mthds in Engl Educ,
4684,,1.00,CIGENRL EL,Curriculum & Instruction General Elective,CI 470,4672,,Symposium in Educ,
4684,,1.00,EDFOUND EL,Educational Foundations Elective,CI 499,4672,,Individual Study,8
4684,L,2.00,ARTHIST 111,Art Appreciation,ART 102,4672,GA,Art Appreciation,
4684,L,2.00,ARTSTDIO 201,Drawing I,ART 103,4672,GA,Drawing,
4684,L,3.00,ARTSTDIO 102,2-Dimensional Design,ART 104,4672,GA,Foundations I,
4684,L,2.00,ARTSTDIO 121,Basic Art,ART 105,4672,GA,Crafts,
4684,L,3.00,ARTSTDIO 103,3-Dimensional Design,ART 106,4672,GA,Foundations II,
4684,L,2.00,ARTSTDIO 102,2-Dimensional Design,ART 112,4672,GA,Two Dimnsnl Design,
4684,U,2.00,ARTSTDIO 381,Graphic Design I: Typography,ART 115,4672,,Graphic Arts Dsign,
4684,,1.00,ARTSTDIO EL,Art Studio Elective,ART 200,4672,,Prspctvs in Art I,"263, 8"
4684,L,3.00,ARTSTDIO 201,Drawing I,ART 201,4672,GA,Multicl Survey Art,
4684,U,3.00,ARTSTDIO 303,Drawing III: the Figure,ART 203,4672,,Figure Drawing,
4684,U,3.00,ARTSTDIO 324,Watercolor,ART 204,4672,,Watercolor Paintng,
4684,U,3.00,ARTSTDIO 321,Painting I,ART 205,4672,,Intro to Painting,
4684,U,3.00,ARTSTDIO 331,Intaglio Printmaking,ART 209,4672,,Intro Print Intagl,
4684,U,3.00,ARTSTDIO 332,Relief Printmaking,ART 210,4672,,Intro Print Lithog,
4684,L,3.00,ARTSTDIO 103,3-Dimensional Design,ART 212,4672,GA,3 Dimnsnl Design,
4684,U,3.00,ARTSTDIO 341,Sculpture I,ART 214,4672,,Intro to Sculpture,
4684,L,3.00,ARTSTDIO 251,Ceramics I,ART 216,4672,GA,Intro to Ceramics,
4684,,3.00,ARTSTDIO EL,Art Studio Elective,ART 220,4672,,"Intro Metals, Forge, & Raising",
4684,L,3.00,ARTSTDIO 271,Metal and Jewelry I,ART 221,4672,GA,Introduction to Metalsmithing,
4684,,3.00,ARTHIST EL,Art History Elective,ART 231,4672,GA,Ancient Art/W Wld,
4684,L,3.00,ARTHIST 201,Srvy Art Ancient-1400ce,ART 232,4672,GA,Medieval Art/W Wld,
4684,L,3.00,ARTHIST 202,Art Survey 1400 to 1900,ART 233,4672,GA,Rnsance Art/W Wrld,
4684,,3.00,ARTHIST EL,Art History Elective,ART 234,4672,GA,Modern Art/W Wrld,
4684,L,3.00,ARTSTDIO 121,Basic Art,ART 300,4672,GA,Studio Art,
4684,U,3.00,ARTSTDIO 426,Advanced Painting,ART 305,4672,,Intermediate Painting,
4684,U,3.00,ARTSTDIO 331,Intaglio Printmaking,ART 309,4672,,Adv Printmaking,
4684,U,3.00,ARTSTDIO 352,Ceramics II,ART 316,4672,,Intermediate Ceramics,
4684,U,3.00,ARTSTDIO 372,Metal and Jewelry II,ART 321,4672,,Intermediate Metalsmithing,
4684,,3.00,ARTHIST EL,Art History Elective,ART 331,4672,GA,Art of the United States,
4684,,3.00,ARTSTDIO EL,Art Studio Elective,ART 343,4672,,New Dir/Animation,
4684,,3.00,ARTHIST EL,Art History Elective,ART 351,4672,GA,Origins of Art,
4684,,3.00,ARTHIST EL,Art History Elective,ART 352,4672,GA,Medieval Art/W Wrl,
4684,,3.00,ARTHIST EL,Art History Elective,ART 353,4672,GA,Renaissance Art,
4684,,3.00,ARTHIST EL,Art History Elective,ART 354,4672,GA,Modern/Postmod Art,
4684,L,4.00,COMPSCI 162,Computer Applications,CS 101,4672,,Intro to Computing,
4684,L,3.00,COMPSCI 162,Computer Applications,CS 110,4672,GM,Intro to Computing,
4684,,3.00,COMPSCI EL,Computer Science Elective,CS 120,4672,,Software Design I,
4684,,3.00,COMPSCI EL,Computer Science Elective,CS 220,4672,,Software Design II,
4684,,3.00,COMPSCI EL,Computer Science Elective,CS 222,4672,,Cobol Programming,
4684,,3.00,COMPSCI EL,Computer Science Elective,CS 224,4672,,Intro to Prog Lang,8
4684,,3.00,COMPSCI EL,Computer Science Elective,CS 240,4672,,Unix & C Prgrm Env,
4684,L,3.00,COMPSCI 271,Assembly Programming,CS 270,4672,,"Asmblr Prg, C Prg and Comp Org",
4684,,3.00,COMPSCI EL,Computer Science Elective,CS 321,4672,,Exp Sys-Knowbsp Pg,
4684,,3.00,GEN EL,General Elective,DAN 101,4672,,Danish I,
4684,,3.00,GEN EL,General Elective,DAN 102,4672,,Danish II,
4684,L,2.00,EDUINDP 211,Intro to Early Childhd Educ,ECE 213,4672,,Intro to Early Childhood Ed,
4684,L,3.00,COMM 110,Intro to Public Speaking,CST 110,4672,"CC, UCTA",Communicating Effectively,22
4684,,3.00,GEN EL,General Elective,ERS 100,4672,"GD, GE",Int Ethnic/Racial Studies (Es),
4684,,3.00,ENGLISH EL,English Elective,ERS 207,4672,,Multicult U.S. Lit (Es),
4684,U,3.00,ENGLISH 345,"Afr-Amer Lit, 1800-Prsnt",ERS 210,4672,GD,Lit of Black America (Es),
4684,,3.00,ENGLISH EL,English Elective,ERS 215,4672,,African American Authors (Es),
4684,,1.00,EDFOUND EL,Educational Foundations Elective,EFN 200,4672,,Cooperatives,
4684,L,1.00,EDFNDPRC 210,Intro to Educ & Teaching,EFN 205,4672,"GD, GI",Understand Human Diffs (Es),
4684,,3.00,EDFOUND 243,Found of Ed in Plur Soc,EFN 210,4672,,Introduction to Education,
4684,,2.00,EDFOUND EL,Educational Foundations Elective,EFN 210,4672,,Introduction to Education,20
4684,,2.00,DNT,Does Not Transfer,EFN 222,4672,,Choice:Prob Solvng,263
4684,,1.00,EDFOUND EL,Educational Foundations Elective,EFN 290,4672,,Educational Forum,
4684,,3.00,EDFOUND EL,Educational Foundations Elective,EFN 303,4672,,Found Pub Ed/U.S.,
4684,None,3.00,EDFOUND EL,Educational Foundations Elective,EFN 460,4672,None,Transescent Educ,None
4684,,3.00,COMM EL,Communication Elective,EDM 202,4672,,Instrtnl T V Prod,
4684,,3.00,GEN EL,General Elective,EDM 203,4672,,Prod Visual Matrls,
4684,,1.00,EDFOUND EL,Educational Foundations Elective,EDM 275,4672,,Microcmptr/Educ Ap,
4684,,1.00,EDFOUND EL,Educational Foundations Elective,EDM 290,4672,,Education Forum,"263, 8"
4684,U,3.00,ELEMMID 362,Children's Literature,EDM 310,4672,,Children's Lit,
4684,L,1.00,LIBMEDIA 201,Technology For Teachers,EDM 317,4672,,Educational Media,
4684,,1.00,CIGENRL EL,Curriculum & Instruction General Elective,EDM 318,4672,,Edm Materials Prod,
4684,,3.00,GEN EL,General Elective,FIN 207,4672,,Personal Finance,
4684,U,3.00,FNBSLW 344,Business Finance,FIN 355,4672,,Principles of Financial Mgmt,266
4684,U,3.00,FNBSLW 348,Real Estate,FIN 356,4672,,Real Estate Prin,266
4684,U,3.00,FNBSLW 446,Insurance,FIN 360,4672,,Prin of Insurance & Risk Mgmt,266
4684,U,3.00,FNBSLW 444,Corporate Fin Mgnt Dec,FIN 370,4672,,Corporation Finance,266
4684,U,3.00,FNBSLW 345,Investments,FIN 380,4672,,Principles of Investment,266
4684,U,3.00,ECON 406,Intl Finance & Banking,FIN 440,4672,,Multinational Financial Mgt,266
4684,P,3.00,ENGLISH 090,Fundamentals of English,ENG 050,4672,,Fund of Compositon,
4684,L,3.00,ENGLISH 101,College Writing & Reading,ENG 110,4672,"CC, UCTA",College Writing,22
4684,,3.00,ENGLISH EL,English Elective,ENG 200,4672,GH,Lit & Human Experience,
4684,,3.00,ENGLISH EL,English Elective,ENG 201,4672,GH,American Lit I,
4684,,3.00,ENGLISH EL,English Elective,ENG 202,4672,GH,American Lit II,
4684,L,3.00,ENGLISH 206,British Lit Survey I,ENG 203,4672,GH,English Lit I,
4684,L,3.00,ENGLISH 216,British Lit Survey II,ENG 204,4672,GH,English Lit II,
4684,,3.00,ENGLISH EL,English Elective,ENG 205,4672,GH,Western Lit I,
4684,,3.00,ENGLISH EL,English Elective,ENG 206,4672,GH,Western Lit II,
4684,L,3.00,ENGLISH 265,Multicultural Lit of US,ENG 207,4672,"GD, GH",Multicult U.S. Lit (Es),
4684,,3.00,ENGLISH EL,English Elective,ENG 208,4672,GH,International Lit,
4684,U,3.00,ENGLISH 345,"Afr-Amer Lit, 1800-Prsnt",ENG 210,4672,GD,Lit of Black America (Es),
4684,,4.00,DNT,Does Not Transfer,ESL 100,4672,,Esl Speaking,20
4684,,4.00,DNT,Does Not Transfer,ESL 101,4672,,Esl Reading,20
4684,,4.00,DNT,Does Not Transfer,ESL 102,4672,,Esl Writing/Grammar,20
4684,,4.00,DNT,Does Not Transfer,ESL 103,4672,,Esl Listening,20
4684,,4.00,DNT,Does Not Transfer,ESL 106,4672,,Esl Intensive Read/Write I,20
4684,,4.00,DNT,Does Not Transfer,ESL 107,4672,,Esl Intensive Listen/Speak I,20
4684,,4.00,DNT,Does Not Transfer,ESL 110,4672,,Esl Speaking,20
4684,,4.00,DNT,Does Not Transfer,ESL 111,4672,,Esl Reading,20
4684,,4.00,DNT,Does Not Transfer,ESL 112,4672,,Esl Writing/Grammar,20
4684,,4.00,DNT,Does Not Transfer,ESL 113,4672,,Esl Listening,20
4684,,4.00,DNT,Does Not Transfer,ESL 116,4672,,Esl Intensive Read/Write II,20
4684,,4.00,DNT,Does Not Transfer,ESL 117,4672,,Esl Intensive Listen/Speak II,20
4684,,4.00,DNT,Does Not Transfer,ESL 150,4672,,Esl Speaking/Listening,20
4684,,4.00,DNT,Does Not Transfer,ESL 151,4672,,Esl Reading,20
4684,,4.00,DNT,Does Not Transfer,ESL 152,4672,,Esl Wrtng/Gram,20
4684,L,4.00,GEOGRPY 210,Physical Geography,ESC 101,4672,GL,Earth Environments,
4684,,4.00,GEOGRPY EL,Geography Elective,ESC 121,4672,,Weather & Climate,
4684,L,4.00,GEOGRPY 275,Geog Concepts For Teacher,ESC 122,4672,,Maps & Landforms,602
4684,L,3.00,GEOLGY 204,Earth and Life History,ESC 209,4672,GM,Geol Evol of Earth,
4684,U,4.00,GEOGRPY 320,Meteorology & Climate,ESC 221,4672,,Weather and Climate,
4684,L,4.00,GEOGRPY 275,Geog Concepts For Teacher,ESC 222,4672,,Earth Surface Process/Landform,602
4684,L,2.00,GEOGRPY 270,Gis I: Intro to Gis/Maps,ESC 250,4672,,Maps & Gis,
4684,L,3.00,GEOLGY 204,Earth and Life History,ESC 303,4672,GM,Geol Evol of Earth,
4684,,3.00,GEOGRPY EL,Geography Elective,ESC 322,4672,,Climatology,
4684,,3.00,ENGLISH EL,English Elective,ENG 215,4672,"GD, GH",African American Authors (Es),
4684,L,3.00,ENGLISH 102,Writing/Reading/Research,ENG 301,4672,CC,Foundations For Lit Studies,
4684,U,3.00,ENGLISH 370,Advanced Composition,ENG 303,4672,,Special Topics Writng/Rhetoric,
4684,L,3.00,ENGLISH 274,Creative Writng,ENG 305,4672,GH,Creative Writing,
4684,,3.00,ENGLISH EL,English Elective,ENG 306,4672,,Writing in Education,
4684,U,3.00,ITBE 353,Business Communication,ENG 307,4672,,"Writing For Mgt, Pr & the Pros",266
4684,L,3.00,BEINDP 290,Business Writing,ENG 307,4672,,"Writing For Mgt, Pr & the Pros",
4684,U,3.00,ENGLISH 372,Technicl/Scientific Wrtng,ENG 308,4672,,Technical Writing,
4684,,3.00,ENGLISH EL,English Elective,ENG 309,4672,,Writing in the Sciences,
4684,U,2.00,ELEMMID 362,Children's Literature,ENG 310,4672,,Digi Content/Mgmt/Exper Design,263
4684,U,3.00,ENGLISH 310,Lit For Adolescents,ENG 315,4672,,Adolescent Lit,
4684,L,3.00,ENGLISH 271,Crit Writing in English,ENG 321,4672,,Adv Writing-Lit,
4684,L,3.00,ECON 201,Principles of Microeconomics,ECO 110,4672,GS,Microeconomics & Public Policy,
4684,L,3.00,ECON 211,Econ Prin/Pblms/Policies,ECO 120,4672,GS,Global Macroeconomics,
4684,L,3.00,ECON 211,Econ Prin/Pblms/Policies,ECO 180,4672,GS,Prin of Macroecon,
4684,L,3.00,ECON 201,Principles of Microeconomics,ECO 190,4672,GS,Prin of Microecon,
4684,,3.00,ECON EL,Economics Elective,ECO 202,4672,,Contemporary Global Issues,
4684,U,3.00,ECON 354,Money and Banking,ECO 301,4672,,Money & Banking,266
4684,U,3.00,ECON 356,Public Finance,ECO 302,4672,,Public Sector Econ,266
4684,U,3.00,ECON 302,Int Macroeconomic Anlysis,ECO 305,4672,,Intermediate Macroecon Analys,
4684,,3.00,ECON EL,Economics Elective,ECO 306,4672,,History of Economic Thought,
4684,U,3.00,ECON 302,Int Macroeconomic Anlysis,ECO 308,4672,,Intermediate Microecon Analys,266
4684,U,3.00,ECON 359,Comparative Econ Systems,ECO 311,4672,,Comparative Economic Systems,266
